0.949493,3.745331,3.613028,3.801959,3.809751,3.305237,3.192663,3.208208,0.000000,3.344875,3.268150,3.565499,3.314999,4.220450,3.010376,0.000000,2.287651,0.000000,0.000000,1.292831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.919213,3.829855,3.623682,4.180572,3.700359,3.201109,3.028137,3.336807,0.000000,3.276334,3.169287,3.340534,3.422838,3.923957,3.548474,0.000000,1.734831,0.000000,0.000000,1.341450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.959705,3.852124,3.586690,4.179195,3.688544,3.220630,3.080199,3.348622,0.000000,3.332914,3.234055,3.346815,3.486724,3.898739,3.550903,0.000000,1.819223,0.000000,0.000000,1.449359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.956622,3.858112,3.600300,4.192050,3.663762,3.194224,3.080383,3.367317,0.000000,3.329060,3.231564,3.295568,3.491533,3.863496,3.586267,0.000000,1.780733,0.000000,0.000000,1.378973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.898696,3.710596,3.582771,3.884106,3.739509,3.291778,3.044133,3.259232,0.000000,3.385335,3.313113,3.497305,3.371296,4.251204,2.991531,0.000000,2.063937,0.000000,0.000000,1.001208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.923633,3.818356,3.609683,4.185645,3.668256,3.183066,2.995044,3.363394,0.000000,3.311697,3.188376,3.289067,3.454350,3.925821,3.559407,0.000000,1.731811,0.000000,0.000000,1.250672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.945199,3.843332,3.593572,4.223601,3.662105,3.223722,3.083261,3.362363,0.000000,3.298726,3.227489,3.331504,3.487873,3.924433,3.521310,0.000000,1.764545,0.000000,0.000000,1.307093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.926804,3.805687,3.649415,4.025993,3.577768,3.271672,3.107989,3.342507,0.000000,3.255870,3.228475,3.395655,3.534874,3.787119,3.590981,0.000000,1.853657,0.000000,0.000000,1.158008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.917616,3.756054,3.606830,3.983563,3.648416,3.275780,3.071732,3.275448,0.000000,3.315492,3.256001,3.389802,3.409560,4.050078,3.266979,0.000000,1.928721,0.000000,0.000000,1.039823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.944210,3.803741,3.706674,3.829208,3.596531,3.294984,3.318633,3.261492,0.000000,3.194582,3.215651,3.454002,3.436675,3.780854,3.602524,0.000000,2.155765,0.000000,0.000000,1.212201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001337,3.845069,3.710096,3.797325,3.610892,3.368584,3.491063,3.245005,0.000000,3.140917,3.257377,3.497973,3.469937,3.689607,3.765150,0.000000,2.391402,0.000000,0.000000,1.407909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.986336,3.928936,3.657373,4.016944,3.681764,3.250765,3.413975,3.268578,0.000000,3.236252,3.282712,3.380645,3.440057,3.762507,3.863087,0.000000,2.176469,0.000000,0.000000,1.564111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.043188,3.907602,3.845041,3.776609,3.562918,3.389078,3.501354,3.448808,0.000000,3.161151,3.278030,3.514137,3.630402,3.471572,4.129365,0.000000,2.334575,0.000000,0.000000,1.407752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.004005,3.846788,3.675732,3.800183,3.671414,3.324880,3.429186,3.262899,0.000000,3.330439,3.344065,3.452878,3.443394,3.931159,3.474010,0.000000,2.352683,0.000000,0.000000,1.231411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.932158,3.770953,3.724674,3.938597,3.508414,3.269584,3.026688,3.438986,0.000000,3.298009,3.196985,3.367720,3.573607,3.840779,3.509845,0.000000,1.898543,0.000000,0.000000,0.944352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.950159,3.713323,3.585811,3.870641,3.602704,3.257310,3.098531,3.299443,0.000000,3.328406,3.199076,3.357423,3.486437,3.986747,3.237419,0.000000,2.112464,0.000000,0.000000,1.043478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.890423,3.747872,3.639511,3.901553,3.562039,3.267142,3.099660,3.286059,0.000000,3.265641,3.198976,3.396989,3.515188,3.856778,3.497275,0.000000,1.950278,0.000000,0.000000,1.020869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.998759,3.895936,3.629945,3.903997,3.656482,3.239438,3.439045,3.254222,0.000000,3.315238,3.312092,3.363167,3.480085,3.797440,3.780277,0.000000,2.305786,0.000000,0.000000,1.479590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.987570,3.857381,3.705186,3.833294,3.567631,3.266042,3.439206,3.287070,0.000000,3.232558,3.266908,3.411547,3.537059,3.616931,3.875014,0.000000,2.233653,0.000000,0.000000,1.359023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.018227,3.853509,3.620582,3.786529,3.689054,3.320860,3.494878,3.249372,0.000000,3.268487,3.318237,3.427028,3.416512,3.797630,3.677331,0.000000,2.447048,0.000000,0.000000,1.486424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.882744,3.824234,3.885528,3.796697,3.475875,3.463064,3.281137,3.373603,0.000000,3.165770,3.382481,3.592181,3.569960,3.608087,4.075346,0.000000,2.004798,0.000000,0.000000,0.835766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.985708,3.909323,3.905478,3.806926,3.508633,3.550918,3.534503,3.414564,0.000000,3.147770,3.492792,3.616950,3.583236,3.562294,4.257580,0.000000,2.270978,0.000000,0.000000,1.054795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.947401,3.827013,3.812656,3.834179,3.494630,3.397701,3.291234,3.456260,0.000000,3.201355,3.323526,3.492976,3.638003,3.599342,4.050536,0.000000,2.126008,0.000000,0.000000,1.105897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.061780,3.908626,3.772895,3.747331,3.574100,3.400475,3.647408,3.309927,0.000000,3.215221,3.389966,3.523979,3.593930,3.559566,4.000905,0.000000,2.520941,0.000000,0.000000,1.430712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.002138,3.875197,3.880471,3.731380,3.496586,3.428770,3.433686,3.399157,0.000000,3.238071,3.364022,3.549878,3.694195,3.450977,4.202398,0.000000,2.353057,0.000000,0.000000,1.294277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.101504,3.975877,3.655121,3.867686,3.683288,3.270487,3.585336,3.314857,0.000000,3.363016,3.381642,3.362198,3.532768,3.646715,3.961578,0.000000,2.504443,0.000000,0.000000,1.798882,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.059050,3.911491,3.755883,3.772152,3.606129,3.308865,3.634593,3.263954,0.000000,3.192285,3.296786,3.453633,3.508877,3.576243,3.880179,0.000000,2.438258,0.000000,0.000000,1.486800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.004760,3.823303,3.685048,3.897400,3.596124,3.289844,3.292414,3.333492,0.000000,3.264412,3.251319,3.389275,3.539051,3.747658,3.655973,0.000000,2.174767,0.000000,0.000000,1.274472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.952043,3.769948,3.574315,3.776920,3.684063,3.245352,3.300528,3.195060,0.000000,3.327011,3.215160,3.389477,3.391332,3.949078,3.369294,0.000000,2.279920,0.000000,0.000000,1.352104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.988523,3.830933,3.721894,3.699532,3.618880,3.288327,3.508899,3.211910,0.000000,3.218930,3.254501,3.488234,3.454162,3.679013,3.756886,0.000000,2.395324,0.000000,0.000000,1.366989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.971552,3.822569,3.690598,3.820065,3.553875,3.312560,3.420343,3.256010,0.000000,3.175292,3.241728,3.449909,3.519734,3.638267,3.836847,0.000000,2.231001,0.000000,0.000000,1.320401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.953277,3.843220,3.805565,3.814508,3.514894,3.393006,3.339771,3.389213,0.000000,3.132327,3.271033,3.508874,3.588108,3.518965,4.111094,0.000000,2.123232,0.000000,0.000000,1.258081,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.069280,3.882861,3.732834,3.748594,3.598701,3.392773,3.655345,3.260096,0.000000,3.166955,3.342499,3.534400,3.523364,3.591181,3.863439,0.000000,2.513281,0.000000,0.000000,1.511779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.045765,3.860034,3.728027,3.665616,3.601664,3.390130,3.639467,3.241298,0.000000,3.195042,3.343346,3.538738,3.521941,3.648624,3.789774,0.000000,2.567334,0.000000,0.000000,1.396630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.049214,3.909083,3.621425,3.773074,3.694075,3.257199,3.536873,3.230932,0.000000,3.346692,3.330733,3.373069,3.461334,3.796187,3.733124,0.000000,2.559844,0.000000,0.000000,1.603318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
