0.981975,0.000000,3.602566,0.000000,3.876692,0.000000,0.000000,3.372821,3.729552,3.702810,3.812863,3.688918,3.747608,3.402173,0.000000,0.000000,3.451365,1.239711,1.512034,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001217,0.000000,3.384659,0.000000,3.848825,0.000000,0.000000,3.206657,3.724801,3.711644,3.796688,3.601880,3.650273,3.413227,0.000000,0.000000,3.279297,1.568943,1.985452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.993742,0.000000,3.403150,0.000000,3.841330,0.000000,0.000000,3.222476,3.714373,3.680190,3.848482,3.638937,3.678900,3.408026,0.000000,0.000000,3.176641,1.543092,1.928371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964003,0.000000,3.833086,0.000000,3.660428,0.000000,0.000000,3.406535,3.552722,3.614393,3.949370,3.727377,3.742977,3.698909,0.000000,0.000000,3.297793,0.758041,0.670127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.983547,0.000000,3.589654,0.000000,3.654608,0.000000,0.000000,3.393262,3.663883,3.686949,3.753111,3.541309,3.589490,3.782231,0.000000,0.000000,3.781168,0.987367,1.245635,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.026780,0.000000,3.373640,0.000000,3.930351,0.000000,0.000000,3.261765,3.848048,3.729073,3.719046,3.655832,3.784856,3.328467,0.000000,0.000000,3.264538,1.670945,2.221105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.950409,0.000000,3.517490,0.000000,3.834091,0.000000,0.000000,3.186780,3.634496,3.741790,3.808124,3.658010,3.656838,3.483468,0.000000,0.000000,3.459008,1.420206,1.550140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.964265,0.000000,3.573892,0.000000,3.786213,0.000000,0.000000,3.255373,3.658030,3.689496,3.838432,3.662683,3.676229,3.520428,0.000000,0.000000,3.267026,1.298307,1.485254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.953793,0.000000,3.584725,0.000000,3.690827,0.000000,0.000000,3.321673,3.590660,3.576253,3.849065,3.554229,3.606009,3.513294,0.000000,0.000000,3.431332,1.018561,1.220979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.952307,0.000000,3.458312,0.000000,3.924946,0.000000,0.000000,3.314222,3.720163,3.745083,3.682114,3.485300,3.777400,3.365414,0.000000,0.000000,3.830515,1.236533,1.615158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.996161,0.000000,3.237401,0.000000,4.052320,0.000000,0.000000,3.188118,3.800984,3.660856,3.753277,3.535998,3.787151,2.972111,0.000000,0.000000,3.318678,1.695714,2.381863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966882,0.000000,3.497669,0.000000,4.026901,0.000000,0.000000,3.282216,3.714470,3.601484,3.854932,3.601707,3.837355,2.975099,0.000000,0.000000,3.325468,1.278850,1.705736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.969184,0.000000,3.510094,0.000000,3.840699,0.000000,0.000000,3.250335,3.664347,3.467782,3.781139,3.546827,3.822795,3.004400,0.000000,0.000000,2.964009,1.173012,1.623334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.001740,0.000000,3.161926,0.000000,3.828678,0.000000,0.000000,3.095055,3.711745,3.494500,3.708329,3.381032,3.650776,2.972316,0.000000,0.000000,2.916874,1.611082,2.309762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.983420,0.000000,3.445744,0.000000,4.013686,0.000000,0.000000,3.255219,3.715783,3.568953,3.853498,3.618471,3.785260,2.949249,0.000000,0.000000,3.168242,1.370676,1.810466,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.963332,0.000000,3.578657,0.000000,3.792602,0.000000,0.000000,3.211992,3.665440,3.632029,3.863878,3.638948,3.708144,3.351405,0.000000,0.000000,3.068891,1.317548,1.567158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.973785,0.000000,3.467710,0.000000,3.798023,0.000000,0.000000,3.210208,3.719361,3.683513,3.861476,3.638107,3.657830,3.509259,0.000000,0.000000,3.244062,1.498780,1.820462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.974279,0.000000,3.651492,0.000000,3.673759,0.000000,0.000000,3.332033,3.572178,3.600913,3.899710,3.626796,3.657489,3.552751,0.000000,0.000000,3.271636,1.015616,1.160825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.974685,0.000000,3.627522,0.000000,3.701540,0.000000,0.000000,3.401026,3.655222,3.707242,3.795592,3.615052,3.620305,3.750827,0.000000,0.000000,3.743009,1.009499,1.185317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.005484,0.000000,3.345434,0.000000,3.929587,0.000000,0.000000,3.221281,3.801148,3.709929,3.701056,3.590241,3.747419,3.258160,0.000000,0.000000,3.315130,1.623602,2.141296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.947840,0.000000,3.342759,0.000000,4.002086,0.000000,0.000000,3.229466,3.657078,3.687264,3.706430,3.424534,3.781300,3.068820,0.000000,0.000000,3.731807,1.286950,1.687839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.943433,0.000000,3.166358,0.000000,3.786409,0.000000,0.000000,3.138238,3.575528,3.503504,3.684094,3.226436,3.594100,3.039717,0.000000,0.000000,3.516068,1.234384,1.804657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.959696,0.000000,3.271690,0.000000,3.670301,0.000000,0.000000,3.265664,3.519882,3.403357,3.643538,3.228162,3.632833,3.067260,0.000000,0.000000,3.314380,0.958960,1.471826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.020410,0.000000,3.242085,0.000000,3.894978,0.000000,0.000000,3.326439,3.749108,3.492354,3.688600,3.372370,3.821594,2.959768,0.000000,0.000000,3.309847,1.380941,2.272721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.995570,0.000000,3.522263,0.000000,3.712620,0.000000,0.000000,3.351067,3.617715,3.677032,3.767309,3.543030,3.706166,3.598048,0.000000,0.000000,3.555965,0.988866,1.219724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.038379,0.000000,3.410992,0.000000,3.880108,0.000000,0.000000,3.286752,3.808291,3.565521,3.718141,3.577804,3.860445,3.079368,0.000000,0.000000,3.007547,1.472268,2.131178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.989762,0.000000,3.486325,0.000000,3.848467,0.000000,0.000000,3.299468,3.645699,3.485259,3.782398,3.506705,3.833135,2.980374,0.000000,0.000000,3.262410,1.197162,1.763743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.962016,0.000000,3.308206,0.000000,3.970662,0.000000,0.000000,3.186429,3.675421,3.610812,3.639386,3.408196,3.800799,2.988214,0.000000,0.000000,3.577696,1.436792,2.094246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.955641,0.000000,3.287970,0.000000,3.959536,0.000000,0.000000,3.183688,3.641410,3.465472,3.718130,3.411874,3.778337,2.735865,0.000000,0.000000,3.308288,1.340501,2.054598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.981085,0.000000,3.249441,0.000000,3.932132,0.000000,0.000000,3.226474,3.694780,3.433064,3.713447,3.396086,3.808417,2.716363,0.000000,0.000000,3.221385,1.436776,2.298657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.978864,0.000000,3.465217,0.000000,3.937419,0.000000,0.000000,3.251921,3.694270,3.474731,3.792556,3.573540,3.855399,2.793646,0.000000,0.000000,2.938660,1.340410,1.883275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.975516,0.000000,3.458496,0.000000,3.803535,0.000000,0.000000,3.245999,3.592058,3.478463,3.721217,3.450235,3.812908,2.967067,0.000000,0.000000,3.235075,1.198380,1.745204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.985232,0.000000,3.267489,0.000000,3.890208,0.000000,0.000000,3.179833,3.651953,3.469791,3.642097,3.386936,3.778630,2.799975,0.000000,0.000000,3.239945,1.401547,2.131443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.950834,0.000000,3.289810,0.000000,3.921421,0.000000,0.000000,3.148908,3.599205,3.472420,3.661986,3.382977,3.768218,2.767881,0.000000,0.000000,3.277546,1.306713,1.918265,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.968517,0.000000,3.288611,0.000000,3.885972,0.000000,0.000000,3.215914,3.637335,3.417531,3.682172,3.373011,3.793267,2.739639,0.000000,0.000000,3.255110,1.360375,2.134861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.977089,0.000000,3.303061,0.000000,3.938794,0.000000,0.000000,3.241793,3.705418,3.424863,3.732394,3.443937,3.828734,2.740102,0.000000,0.000000,3.206884,1.430539,2.283283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.979439,0.000000,3.386333,0.000000,3.942094,0.000000,0.000000,3.255824,3.696043,3.427462,3.765109,3.514700,3.850646,2.737078,0.000000,0.000000,3.135188,1.314646,2.036981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
