0.765630,4.610404,2.087579
0.281007,1.723067,0.764189
4.668452,3.422745,0.797229
0.502715,1.337869,0.758855
6.072223,3.301079,1.876415
2.145758,6.232009,4.007600
3.219052,5.676777,5.711239
4.896820,3.362385,1.174127
4.617679,2.932677,0.819997
1.504178,4.525859,3.231564
0.253253,1.523791,0.825514
4.802179,3.905755,0.521242
1.080782,1.500785,0.802184
0.283200,2.282061,0.766585
1.190547,3.680294,0.636597
0.944093,2.931035,1.738045
0.948305,3.686729,1.743314
0.588956,1.350789,1.221882
5.431787,2.616980,1.563831
4.993690,3.046521,0.414664
6.180539,5.054296,3.444367
0.610385,2.571153,1.058186
0.447948,2.075415,0.735007
0.566509,2.524675,1.056418
0.345748,2.103475,0.681952
0.625486,2.155847,0.679630
0.187506,2.678548,1.520150
0.581345,1.813198,1.178220
5.362773,2.339460,0.869119
4.775543,3.370736,0.716173
0.246768,3.637042,1.691270
0.814100,3.047065,1.075187
4.918509,2.576012,0.882341
0.405698,1.896512,0.504246
0.347941,2.689466,0.814759
0.658135,1.616004,0.899092
0.799303,2.336420,0.874567
5.461974,3.149880,1.365535
0.442020,2.786834,1.005458
0.476594,2.094289,0.510662
0.171271,2.708822,1.784206
0.641517,1.986580,1.377297
0.810923,1.516859,0.432718
0.662133,3.251185,0.811129
5.369224,3.973205,1.096226
0.436615,2.241988,0.884991
0.458375,2.228452,0.490673
0.195202,0.977471,0.996956
5.299265,4.444531,1.890416
1.204330,4.622856,2.379355
1.251306,4.375457,2.943001
4.888063,2.731404,1.303092
5.606282,6.501496,9.378358
0.326577,2.128200,0.832041
1.115744,4.547812,2.433106
4.825809,2.842877,0.719278
0.238433,1.642285,0.902827
5.435319,3.394981,0.534137
5.643615,4.906897,1.312257
0.185124,2.494201,0.846972
5.169108,3.290030,0.723950
5.505644,3.118269,1.370550
0.409798,1.605775,1.042422
0.756300,1.468091,0.566387
1.077822,3.333584,1.362360
0.985642,2.685973,1.576714
1.537016,1.952952,1.036610
5.217726,3.191011,1.243897
0.349811,2.199188,0.481201
3.003896,7.790488,4.676180
5.290230,3.906137,1.686100
0.722121,2.273589,1.107212
0.709203,2.543111,0.894471
6.582577,6.822148,2.665058
5.542859,2.734428,2.012822
5.932501,6.749568,2.609324
0.416263,2.672516,0.987784
7.511115,6.131502,2.741954
0.907441,2.805270,2.176122
0.970203,2.906691,1.350556
0.276537,1.532629,0.758457
5.917588,3.212192,1.294349
5.519982,2.930912,0.676307
0.283294,2.867119,0.764260
2.809823,6.058609,1.811451
0.832024,3.174638,1.904759
5.370951,2.972539,1.026333
4.874918,3.196396,0.456140
7.288430,4.702231,4.251950
0.797673,3.538884,2.061729
5.434748,3.012943,0.670385
0.840717,2.936241,1.320398
0.793856,2.662203,1.452780
0.416169,2.358963,0.409784
0.198041,2.328650,0.998783
0.256771,2.691900,1.007470
0.384065,2.550001,0.457903
5.217705,3.883765,0.771901
3.482952,9.018989,4.032431
5.817735,3.292690,1.455383
0.286454,2.363258,0.767188
0.378825,1.290414,0.811142
5.903625,3.012913,1.929665
1.280031,2.995364,0.636465
0.704689,4.747411,1.989518
1.082750,2.852969,2.118903
0.421389,1.553581,0.499993
0.699233,1.418721,0.391460
0.940915,2.430740,1.797470
1.319730,2.395266,0.423486
0.469223,1.319153,0.438653
0.161663,0.997492,0.995536
0.597624,3.582186,1.308228
5.144785,3.771173,1.249716
0.288299,1.137077,0.567003
0.472134,2.127979,1.400526
5.129124,3.434359,0.811302
0.560654,2.520330,1.423023
5.273097,2.995815,0.952736
5.060979,3.674961,1.455567
0.248311,1.117181,1.010448
0.048244,1.429703,1.232246
1.244922,3.342660,1.542314
5.478738,4.078322,1.058570
0.632944,2.803583,0.652591
5.207040,3.104175,1.103284
1.213475,3.134772,0.919323
0.501982,2.324926,2.240796
5.161476,2.778800,0.815736
0.284154,2.640954,0.765044
1.821746,4.381589,4.871512
5.152634,3.916480,0.387635
5.758940,3.268024,0.960431
5.455763,3.942581,1.556141
0.538053,1.556441,1.305272
0.694188,3.730130,1.916911
5.390488,3.745078,1.975037
5.369850,3.530175,1.274565
5.254363,3.226150,0.884390
0.829488,3.404215,2.924928
0.383958,1.975687,0.458025
5.010696,3.150310,0.591189
4.872895,3.193110,0.476686
1.289050,3.550773,1.919471
2.141458,6.476429,3.305987
0.385096,2.745840,0.831097
0.712149,2.191606,1.220177
1.241557,1.307153,0.435750
1.334519,3.526004,0.369725
0.780978,2.809062,1.051560
0.738250,1.972627,0.844972
0.442528,2.744320,0.883695
4.554537,2.898465,1.648315
4.937647,4.074875,2.293444
0.620471,2.858933,1.121928
0.633553,2.793529,1.587847
0.604030,1.724767,1.014992
0.400804,2.252828,0.943342
5.055127,3.024823,0.294468
0.222731,2.135182,0.635950
1.165326,2.765188,0.496356
0.704163,4.339949,2.022682
0.990381,3.565940,1.989907
0.494949,2.165034,0.456012
5.585134,3.194036,0.882642
4.750374,3.335960,0.818218
7.570657,6.787512,3.166811
0.798771,1.822838,0.653778
4.997320,3.701342,1.987693
0.085301,2.833701,1.002766
0.725334,3.385613,2.059272
0.496246,3.481407,2.402589
6.724222,4.905717,4.105268
0.840294,2.679497,1.233727
0.234647,2.956454,1.102427
0.682724,2.531176,1.551556
0.842588,3.602634,1.210651
3.161251,7.048882,4.113969
0.280358,2.721359,0.781068
5.278718,3.386477,1.974496
0.364740,2.118418,1.259760
1.512655,3.040724,1.276782
0.384664,3.033601,1.275092
0.761580,1.724768,0.858417
5.182060,3.564637,0.530479
4.731269,3.937862,0.579590
3.927133,9.927199,4.646528
5.531187,3.314294,0.892998
0.371480,3.314136,1.460730
0.721983,1.554907,0.865389
0.993631,1.897801,0.676976
1.084514,5.610480,1.416230
0.796055,1.197261,0.638332
5.870177,3.459916,1.093344
1.065664,2.356371,1.864688
1.048889,3.639616,1.802385
5.309964,3.210846,1.437709
7.248206,5.111836,1.952716
1.202338,1.922569,0.660989
4.934480,3.024881,0.567301
5.529508,3.217632,0.585560
1.041089,2.426241,0.794959
5.534086,3.657521,0.971320
5.607647,3.706272,1.490962
0.413265,1.049904,0.530011
1.211008,4.367817,1.502883
0.234737,1.439631,1.048868
5.468315,3.192450,0.806594
0.422634,1.064072,0.586360
1.181272,2.860991,1.084188
0.818145,1.800487,0.980465
0.537054,1.573621,1.181292
6.215587,5.503944,1.938007
0.464793,1.585125,0.496032
4.699022,3.249715,0.696337
0.519938,2.582385,1.029008
5.995556,4.549627,2.015890
0.793888,1.827537,1.232728
0.928365,3.635519,1.738848
5.437761,3.741464,1.521739
0.200084,2.141084,1.056223
0.708815,3.529897,0.770603
5.095259,3.691597,0.588377
0.320009,1.583564,0.615227
0.255851,2.444826,0.767632
0.350760,2.441475,0.791113
5.288025,3.715701,0.825962
0.816551,1.776176,1.518037
7.203318,5.178897,2.387764
0.462320,2.092853,0.589397
7.573300,7.016639,3.926305
0.712610,2.471922,0.719800
0.635649,1.838865,0.409849
5.291217,3.664721,1.123052
2.867797,7.554018,2.995907
