5.425296,4.083409,2.097893
5.036879,3.404169,0.909256
5.676732,3.174727,1.794773
5.508043,3.429312,0.695973
5.757640,2.881480,1.047796
4.955414,3.159251,0.970194
5.070772,3.153746,1.460601
5.960994,2.933805,2.120207
5.713192,3.919910,1.892189
5.604638,3.292577,0.650107
7.822946,4.555857,3.426243
4.954734,2.613821,1.343373
5.513125,2.754042,0.241619
5.572104,3.361958,0.994498
4.745988,3.784812,0.752627
5.079036,3.154688,0.986436
4.894204,3.274164,0.956466
4.882356,3.242998,0.487419
4.819696,3.663930,0.353386
4.705290,2.948992,0.713711
4.920352,3.809788,0.923392
4.577997,3.688937,0.539136
5.657749,3.056960,1.366006
4.918509,2.576012,0.882341
5.152634,3.916480,0.387635
4.717339,3.238902,0.745964
5.529508,3.217632,0.585560
4.872895,3.193110,0.476686
5.293065,3.183517,0.864524
4.878939,3.327392,1.248008
5.607647,3.706272,1.490962
5.431787,2.616980,1.563831
5.692332,3.116655,0.555376
4.609577,2.940189,0.732279
5.095259,3.691597,0.588377
5.644089,3.659794,0.814878
5.505644,3.118269,1.370550
4.886811,3.719189,0.609237
5.758940,3.268024,0.960431
5.468315,3.192450,0.806594
5.140321,3.502723,1.459345
4.825809,2.842877,0.719278
5.273097,2.995815,0.952736
5.431417,3.019766,1.859055
4.896820,3.362385,1.174127
4.997320,3.701342,1.987693
5.251263,3.527687,1.273253
4.812580,3.527636,0.777491
5.348820,3.711435,1.500333
5.259890,3.562999,1.450416
4.668452,3.422745,0.797229
5.060979,3.674961,1.455567
5.783122,3.761835,1.438815
5.488939,2.855677,0.571407
4.814747,3.545673,0.400950
5.359620,3.457650,1.195451
5.278718,3.386477,1.974496
5.299265,4.444531,1.890416
5.903625,3.012913,1.929665
5.143788,2.250887,0.811480
6.324923,3.297722,1.354672
4.799466,2.378973,1.103977
4.949094,3.032167,1.203995
4.617679,2.932677,0.819997
5.676936,3.120665,1.187908
5.870177,3.459916,1.093344
5.114187,4.222816,1.486166
5.401561,3.007661,1.363977
4.967898,2.896082,0.902346
5.369850,3.530175,1.274565
5.506751,2.878967,1.391725
4.868569,3.731831,0.680739
6.166173,3.492376,0.902981
5.475370,3.271613,0.820915
4.923381,3.596061,0.517162
5.161476,2.778800,0.815736
5.280149,3.684851,0.682125
5.207040,3.104175,1.103284
5.362773,2.339460,0.869119
5.037492,3.047940,2.173466
4.934480,3.024881,0.567301
4.875364,2.781336,1.124194
4.937647,4.074875,2.293444
5.434748,3.012943,0.670385
5.554516,2.501570,1.118573
4.874918,3.196396,0.456140
5.309964,3.210846,1.437709
5.535307,3.924099,0.914264
5.370951,2.972539,1.026333
5.510527,3.634370,0.863223
5.435319,3.394981,0.534137
5.133559,3.586061,1.529883
6.028357,4.728236,2.073264
4.696038,2.776325,1.116236
5.254363,3.226150,0.884390
5.142932,3.246610,0.920468
5.217726,3.191011,1.243897
5.169108,3.290030,0.723950
5.288025,3.715701,0.825962
5.585134,3.194036,0.882642
5.570550,3.655094,1.806711
5.302184,3.414923,0.850251
5.455763,3.942581,1.556141
5.592616,4.100035,2.361430
5.390488,3.745078,1.975037
4.778865,2.970178,0.632481
5.817735,3.292690,1.455383
5.519982,2.930912,0.676307
4.920680,2.987648,0.597444
5.526068,3.442576,1.326121
5.579225,3.181062,0.983378
5.564646,3.312318,0.638508
5.231355,4.963863,2.006199
4.739941,2.999666,0.717740
5.542859,2.734428,2.012822
5.716570,2.820429,1.186106
5.217705,3.883765,0.771901
