1.659858,6.999258,0.000000,12.278457,0.000000,10.221879,0.000000,15.998322,18.441492,9.123951,1.998340,9.999124,0.926135,2.156141,0.000000,1.430974,0.719279,28.760168,0.713778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.659968,6.999269,0.000000,12.278352,0.000000,10.221728,0.000000,15.998368,18.441790,9.123905,1.998292,9.999320,0.926121,2.156189,0.000000,1.430813,0.719427,28.760340,0.713799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660196,7.000068,0.000000,12.279803,0.000000,10.222934,0.000000,16.000101,18.443554,9.124799,1.998450,10.000264,0.926207,2.156386,0.000000,1.431016,0.719492,28.763288,0.713911,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660263,6.999955,0.000000,12.279572,0.000000,10.222670,0.000000,15.999850,18.443439,9.124704,1.998354,10.000126,0.926190,2.156380,0.000000,1.431000,0.719523,28.762932,0.713810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660435,7.000726,0.000000,12.280746,0.000000,10.223585,0.000000,16.001474,18.444931,9.125488,1.998415,10.000797,0.926376,2.156523,0.000000,1.431098,0.719563,28.765305,0.713974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.659964,6.999527,0.000000,12.278880,0.000000,10.222180,0.000000,15.998873,18.442163,9.124143,1.998381,9.999524,0.926145,2.156201,0.000000,1.430962,0.719352,28.761122,0.713819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660405,7.000672,0.000000,12.280769,0.000000,10.223624,0.000000,16.001350,18.445049,9.125452,1.998464,10.000880,0.926407,2.156577,0.000000,1.431022,0.719551,28.765114,0.714022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660421,7.000323,0.000000,12.280187,0.000000,10.223139,0.000000,16.000652,18.444288,9.125106,1.998380,10.000552,0.926237,2.156481,0.000000,1.431040,0.719566,28.764257,0.713870,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660150,7.000182,0.000000,12.280017,0.000000,10.223111,0.000000,16.000332,18.443886,9.124930,1.998457,10.000411,0.926227,2.156400,0.000000,1.431035,0.719490,28.763742,0.713913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660027,6.999463,0.000000,12.278788,0.000000,10.222052,0.000000,15.998768,18.442310,9.124167,1.998312,9.999581,0.926134,2.156236,0.000000,1.430976,0.719438,28.761112,0.713725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.660314,7.000225,0.000000,12.280042,0.000000,10.223098,0.000000,16.000399,18.443901,9.124965,1.998379,10.000377,0.926201,2.156391,0.000000,1.431077,0.719512,28.763803,0.713883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
