0.967107,6.971568,41.365910,0.000000,42.165085,7.006514,41.317528,16.018835,0.000000,8.916690,2.249377,9.984113,0.870109,1.958271,0.000000,1.029094,0.982423,26.014317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.972071,7.068792,43.825352,0.000000,44.510384,7.024044,43.794922,16.052153,0.000000,8.942039,2.177671,10.061644,1.064089,2.213869,0.000000,1.080537,1.150611,30.720928,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.959562,6.973495,43.433853,0.000000,45.167210,7.019106,43.543423,15.997843,0.000000,8.998836,2.179075,9.996236,1.026189,2.004067,0.000000,0.679893,1.295501,32.005398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.967714,6.944884,43.348038,0.000000,44.966934,7.012737,43.429966,15.968075,0.000000,8.970134,2.157263,9.964820,1.009512,2.001168,0.000000,0.715410,1.290140,31.738539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.936796,6.929238,43.177452,0.000000,44.164253,6.983305,43.141338,15.922502,0.000000,8.916272,2.187317,9.931643,1.001735,2.090020,0.000000,0.850638,1.179305,30.516737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.979008,6.999266,38.083664,0.000000,39.516232,6.940708,38.240486,16.140408,0.000000,9.082528,2.530952,9.949656,0.739839,1.705918,0.000000,0.901838,0.675564,20.105831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.019544,7.177883,41.148293,0.000000,41.699707,7.091334,41.210991,16.235922,0.000000,8.944676,2.335368,10.181152,0.849023,2.098727,0.000000,1.253077,0.916954,24.740675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.912532,7.173424,42.014931,0.000000,42.771271,7.069936,42.246498,16.139046,0.000000,8.974469,2.272074,10.108434,0.912618,2.207611,0.000000,1.105517,0.948252,27.116009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.904013,7.107047,43.479073,0.000000,45.427174,7.002597,43.753632,16.034607,0.000000,9.020699,2.197050,10.042496,1.046971,2.045196,0.000000,0.620377,1.232670,32.298538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.955043,7.035767,43.625999,0.000000,45.420109,7.021353,43.786995,16.042974,0.000000,9.018121,2.170922,10.039802,1.038160,2.027914,0.000000,0.672064,1.297253,32.305901,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.961529,6.961710,43.371239,0.000000,45.055527,7.012047,43.476578,15.976416,0.000000,8.983076,2.171318,9.977445,1.018341,2.007671,0.000000,0.695638,1.288869,31.878639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.966306,7.001376,43.528221,0.000000,45.170364,7.007494,43.645065,16.007217,0.000000,8.992858,2.167036,10.002383,1.030084,2.041398,0.000000,0.715986,1.295052,32.001282,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.970642,7.047983,43.754837,0.000000,44.465569,7.004089,43.727314,16.024429,0.000000,8.930641,2.160597,10.024362,1.047894,2.209867,0.000000,1.037708,1.176480,30.772682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.935183,6.966381,43.236900,0.000000,43.860657,7.003640,43.135704,15.965841,0.000000,8.927484,2.220181,9.970283,1.023379,2.155312,0.000000,0.970182,1.112191,29.848707,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.954805,6.940173,43.224163,0.000000,44.736084,6.995105,43.284607,15.953848,0.000000,8.969703,2.170501,9.941599,1.000856,2.019264,0.000000,0.687526,1.276720,31.442965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.962038,7.010332,43.551926,0.000000,44.903992,6.993461,43.628242,15.994075,0.000000,8.962063,2.161148,9.994618,1.026711,2.095341,0.000000,0.804061,1.256188,31.587749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.960921,7.003506,42.469398,0.000000,43.047493,6.997212,42.452530,15.988863,0.000000,8.910645,2.226485,9.956144,0.946916,2.088531,0.000000,1.027967,1.039396,28.045458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
