1.000000,7.000000,41.000000,16.000000,55.000000,7.000000,41.000000,16.000000,55.000000,9.230000,2.000000,10.000000,1.000000,2.000000,0.000000,2.000000,0.000000,44.860001,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,55.000000,16.000000,35.000000,7.000000,55.000000,16.000000,35.000000,8.670000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,32.130001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,49.000000,16.000000,58.000000,7.000000,49.000000,16.000000,58.000000,9.150000,3.000000,10.000000,1.000000,5.000000,1.000000,0.000000,5.000000,27.860001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,45.000000,16.000000,39.000000,7.000000,45.000000,16.000000,39.000000,8.900000,4.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,19.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,55.000000,16.000000,35.000000,7.000000,55.000000,16.000000,35.000000,8.670000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,32.130001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,49.000000,16.000000,58.000000,7.000000,49.000000,16.000000,58.000000,9.150000,3.000000,10.000000,1.000000,5.000000,1.000000,0.000000,5.000000,27.860001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,45.000000,16.000000,39.000000,7.000000,45.000000,16.000000,39.000000,8.900000,4.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,19.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,51.000000,16.000000,51.000000,7.000000,51.000000,16.000000,51.000000,9.000000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,16.889999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,49.000000,16.000000,58.000000,7.000000,49.000000,16.000000,58.000000,9.150000,3.000000,10.000000,1.000000,5.000000,1.000000,0.000000,5.000000,27.860001,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,45.000000,16.000000,39.000000,7.000000,45.000000,16.000000,39.000000,8.900000,4.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,19.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,51.000000,16.000000,51.000000,7.000000,51.000000,16.000000,51.000000,9.000000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,16.889999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,35.000000,16.000000,52.000000,7.000000,35.000000,16.000000,52.000000,9.280000,2.000000,10.000000,1.000000,5.000000,0.000000,5.000000,0.000000,38.090000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,45.000000,16.000000,39.000000,7.000000,45.000000,16.000000,39.000000,8.900000,4.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,19.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,51.000000,16.000000,51.000000,7.000000,51.000000,16.000000,51.000000,9.000000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,16.889999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,35.000000,16.000000,52.000000,7.000000,35.000000,16.000000,52.000000,9.280000,2.000000,10.000000,1.000000,5.000000,0.000000,5.000000,0.000000,38.090000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,45.000000,16.000000,39.000000,7.000000,45.000000,16.000000,39.000000,8.900000,4.000000,10.000000,1.000000,2.000000,1.000000,0.000000,2.000000,32.119999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,51.000000,16.000000,51.000000,7.000000,51.000000,16.000000,51.000000,9.000000,2.000000,10.000000,1.000000,1.000000,0.000000,1.000000,0.000000,16.889999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,35.000000,16.000000,52.000000,7.000000,35.000000,16.000000,52.000000,9.280000,2.000000,10.000000,1.000000,5.000000,0.000000,5.000000,0.000000,38.090000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,45.000000,16.000000,39.000000,7.000000,45.000000,16.000000,39.000000,8.900000,4.000000,10.000000,1.000000,2.000000,1.000000,0.000000,2.000000,32.119999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,52.000000,16.000000,45.000000,7.000000,52.000000,16.000000,45.000000,8.880000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,42.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,35.000000,16.000000,52.000000,7.000000,35.000000,16.000000,52.000000,9.280000,2.000000,10.000000,1.000000,5.000000,0.000000,5.000000,0.000000,38.090000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,45.000000,16.000000,39.000000,7.000000,45.000000,16.000000,39.000000,8.900000,4.000000,10.000000,1.000000,2.000000,1.000000,0.000000,2.000000,32.119999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,52.000000,16.000000,45.000000,7.000000,52.000000,16.000000,45.000000,8.880000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,42.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,33.000000,17.000000,0.000000,7.000000,33.000000,17.000000,0.000000,9.450000,0.000000,10.000000,1.000000,3.000000,0.000000,2.000000,1.000000,24.719999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,45.000000,16.000000,39.000000,7.000000,45.000000,16.000000,39.000000,8.900000,4.000000,10.000000,1.000000,2.000000,1.000000,0.000000,2.000000,32.119999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,52.000000,16.000000,45.000000,7.000000,52.000000,16.000000,45.000000,8.880000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,42.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,33.000000,17.000000,0.000000,7.000000,33.000000,17.000000,0.000000,9.450000,0.000000,10.000000,1.000000,3.000000,0.000000,2.000000,1.000000,24.719999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,53.000000,16.000000,43.000000,7.000000,53.000000,16.000000,43.000000,8.830000,1.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,52.000000,16.000000,45.000000,7.000000,52.000000,16.000000,45.000000,8.880000,2.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,42.910000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,33.000000,17.000000,0.000000,7.000000,33.000000,17.000000,0.000000,9.450000,0.000000,10.000000,1.000000,3.000000,0.000000,2.000000,1.000000,24.719999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,53.000000,16.000000,43.000000,7.000000,53.000000,16.000000,43.000000,8.830000,1.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,52.000000,16.000000,48.000000,7.000000,52.000000,16.000000,48.000000,8.930000,0.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,15.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,33.000000,17.000000,0.000000,7.000000,33.000000,17.000000,0.000000,9.450000,0.000000,10.000000,1.000000,3.000000,0.000000,2.000000,1.000000,24.719999,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,53.000000,16.000000,43.000000,7.000000,53.000000,16.000000,43.000000,8.830000,1.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,52.000000,16.000000,48.000000,7.000000,52.000000,16.000000,48.000000,8.930000,0.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,15.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,43.000000,16.000000,46.000000,7.000000,43.000000,16.000000,46.000000,9.050000,3.000000,10.000000,1.000000,5.000000,1.000000,0.000000,5.000000,26.219999,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,7.000000,53.000000,16.000000,43.000000,7.000000,53.000000,16.000000,43.000000,8.830000,1.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,52.000000,16.000000,48.000000,7.000000,52.000000,16.000000,48.000000,8.930000,0.000000,10.000000,1.000000,1.000000,1.000000,0.000000,1.000000,15.980000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,43.000000,16.000000,46.000000,7.000000,43.000000,16.000000,46.000000,9.050000,3.000000,10.000000,1.000000,5.000000,1.000000,0.000000,5.000000,26.219999,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.000000,42.000000,16.000000,57.000000,7.000000,42.000000,16.000000,57.000000,9.250000,1.000000,10.000000,1.000000,2.000000,0.000000,1.000000,1.000000,42.049999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
