0.060685,2.690968,1.314391
0.500050,3.621066,2.593978
0.207094,2.443686,0.939855
0.468003,3.038592,1.315377
0.436257,2.144988,1.943480
0.276226,1.530694,0.758522
0.433297,2.407468,1.715645
0.197161,2.705586,1.192675
0.208290,2.464190,0.810831
0.459493,3.239786,1.308521
0.225451,1.079742,0.939186
0.163569,1.468161,0.951404
0.466058,2.503596,1.315970
0.269902,2.328229,0.898339
0.576532,3.105231,1.532337
0.466496,2.070278,0.500125
0.127240,1.743690,1.317483
0.390291,2.336396,0.463153
0.316367,2.678669,0.795688
0.432495,2.163424,0.486994
0.442528,2.744320,0.883695
0.633553,2.793529,1.587847
0.276537,1.532629,0.758457
0.283200,2.282061,0.766585
0.745388,1.892578,0.397342
0.421018,2.582895,0.857763
0.781320,3.012722,2.379519
0.463912,2.192869,0.495235
0.248311,1.117181,1.010448
0.386685,2.296432,0.431783
0.247960,1.862237,0.691259
0.375719,2.931280,1.468676
0.349811,2.199188,0.481201
0.384664,3.033601,1.275092
0.351410,2.470722,0.792389
0.421389,1.553581,0.499993
0.384658,0.686995,1.012716
0.111609,2.770029,1.388723
0.810923,1.516859,0.432718
0.752421,1.188622,0.708093
0.560654,2.520330,1.423023
0.343965,1.873895,0.846643
0.535045,2.556730,1.911029
0.121757,2.765798,1.341699
1.261820,3.718283,2.535171
0.195202,0.977471,0.996956
0.307820,2.545928,1.642833
0.548722,2.487210,1.401535
0.674464,1.499400,0.594968
0.502715,1.337869,0.758855
0.347941,2.689466,0.814759
0.224329,2.750597,1.530591
0.501982,2.324926,2.240796
0.496246,3.481407,2.402589
0.324760,2.156890,0.803845
0.234647,2.956454,1.102427
0.032875,2.453490,1.321530
0.280358,2.721359,0.781068
0.495695,2.198192,0.497687
0.187506,2.678548,1.520150
0.239391,2.129813,0.924708
0.319151,1.054775,0.647129
0.310208,3.277019,1.582177
0.969699,2.236117,1.458213
0.379296,1.523358,0.473503
0.110471,1.870671,1.089025
0.549567,1.571952,0.889459
0.442020,2.786834,1.005458
0.284802,2.569982,0.785202
0.571156,1.887442,1.058246
0.223873,2.936202,1.716967
0.712149,2.191606,1.220177
1.343159,1.821104,2.284473
0.528220,3.168808,2.305769
0.464793,1.585125,0.496032
0.326577,2.128200,0.832041
0.130432,1.762827,1.225611
0.207246,2.943617,1.011118
1.180810,2.181282,1.349070
0.121229,3.050020,1.303266
0.390834,3.182275,1.280086
0.370898,2.804145,0.798502
0.388517,2.492608,0.463448
0.418820,2.406386,1.311829
0.401190,1.047031,0.447405
0.384065,2.550001,0.457903
